x p rho alpha1 U rho1 rho2
7.747500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.752500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.757500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.762500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.767500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.772500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.777500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.782500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.787500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.792500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.797500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.802500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.807500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.812500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.817500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.822500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.827500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.832500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.837500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.842500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.847500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.852500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.857500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.862500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.867500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.872500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.877500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.882500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.887500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.892500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.897500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.902500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.907500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.912500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.917500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.922500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.927500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.932500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.937500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.942500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.947500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.952500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.957500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.962500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.967500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.972500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.977500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.982500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.987500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.992500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
7.997500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.002500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.007500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.012500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.017500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.022500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.027500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.032500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.037500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.042500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.047500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.052500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.057500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.062500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.067500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.072500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.077500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.082500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.087500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.092500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.097500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.102500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.107500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.112500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.117500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.122500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.127500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.132500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.137500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.142500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.147500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.152500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.157500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.162500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.167500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.172500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.177500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.182500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.187500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.192500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.197500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.202500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.207500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.212500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.217500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.222500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.227500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.232500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.237500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.242500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.247500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.252500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.257500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.262500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.267500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.272500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.277500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.282500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.287500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.292500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.297500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.302500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.307500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.312500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.317500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.322500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.327500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.332500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.337500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.342500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.347500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.352500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.357500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.362500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.367500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.372500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.377500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.382500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.387500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.392500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.397500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.402500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.407500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.412500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.417500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.422500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.427500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.432500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.437500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.442500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.447500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.452500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.457500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.462500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.467500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.472500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.477500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.482500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.487500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.492500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.497500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.502500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.507500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.512500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.517500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.522500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.527500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.532500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.537500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.542500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.547500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.552500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.557500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.562500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.567500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.572500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.577500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.582500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.587500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.592500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.597500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.602500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.607500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.612500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.617500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.622500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.627500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.632500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.637500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.642500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.647500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.652500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.657500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.662500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.667500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.672500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.677500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.682500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.687500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.692500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.697500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.702500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.707500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.712500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.717500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.722500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.727500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.732500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.737500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.742500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.747500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.752500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.757500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.762500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.767500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.772500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.777500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.782500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.787500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.792500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.797500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.802500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.807500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.812500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.817500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.822500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.827500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.832500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.837500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.842500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.847500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.852500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.857500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.862500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.867500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.872500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.877500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.882500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.887500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.892500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.897500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.902500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.907500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.912500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.917500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.922500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.927500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.932500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.937500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.942500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.947500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.952500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.957500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.962500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.967500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.972500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.977500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.982500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.987500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.992500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
8.997500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.002500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.007500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.012500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.017500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.022500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.027500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.032500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.037500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.042500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.047500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.052500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.057500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.062500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.067500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.072500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.077500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.082500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.087500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.092500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.097500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.102500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.107500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.112500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.117500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.122500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.127500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.132500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.137500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.142500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.147500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.152500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.157500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.162500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.167500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.172500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.177500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.182500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.187500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.192500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.197500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.202500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.207500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.212500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.217500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.222500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.227500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.232500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.237500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.242500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.247500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.252500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.257500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.262500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.267500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.272500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.277500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.282500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.287500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.292500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.297500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.302500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.307500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.312500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.317500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.322500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.327500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.332500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.337500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.342500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.347500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.352500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.357500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.362500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.367500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.372500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.377500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.382500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.387500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.392500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.397500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.402500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.407500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.412500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.417500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.422500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.427500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.432500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.437500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.442500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.447500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.452500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.457500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.462500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.467500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.472500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.477500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.482500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.487500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.492500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.497500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.502500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.507500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.512500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.517500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.522500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.527500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.532500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.537500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.542500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.547500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.552500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.557500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.562500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.567500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.572500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.577500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.582500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.587500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.592500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.597500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.602500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.607500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.612500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.617500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.622500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.627500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.632500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.637500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.642500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.647500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.652500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.657500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.662500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.667500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.672500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.677500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
9.682500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
